, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 7, 56, BILKO, C REITH, 1, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 12, 56, FLUCTUATIONS, P WELLS, 2, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 11, 56, HE'S A KNOCKOUT, J FORD, 3, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 2, 56, NEOMAGIC, T BERRY, 4, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 3, 56, SAID COM, H BOWMAN, 5, True
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 9, 56, SCREAM MACHINE, A HYERONIMUS(A), 6, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 6, 56, SUITS US, J CASSIDY, 7, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 5, 56, TOFFLER, C BROWN, 8, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 10, 54, AIN'T SHE GRAND, K MCEVOY, 9, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 8, 54, EVER THE SAME, N BERRY, 10, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 1, 54, PIMENTO, B AVDULLA, 11, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 13, 54, PRINCESS LAYLA, G SCHOFIELD, 12, False
, SR, Canterbury, 2, 2011-10-05T12:51:00, 1250, 1, 3, 6, 4, 54, SNOW EMPRESS, M BELL, 13, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 6, 58, FINE DROP, G SCHOFIELD, 1, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 2, 57, NEXTANIX, J PENZA, 2, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 9, 56.5, INDIAN TRADER, C BROWN, 3, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 1, 55, HARRY THE FOX, H BOWMAN, 4, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 4, 55, NORMA BETTY'S BOY, J FORD, 5, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 8, 54.5, ROCK 'N' RUMBLE, B AVDULLA, 6, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 5, 54, MR HONG KONG, C SCHOFIELD(A), 7, True
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 11, 53.5, PANSIES, K MCEVOY, 8, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 12, 53.5, SWITMOA, R QUINN, 9, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 7, 53, SONRO, J COLLINS(A), 10, False
, SR, Canterbury, 3, 2011-10-05T13:26:00, 1550, 1, 7, 5, 3, 53.5, AUREO, C REITH, 11, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 9, 63, READINESS, M MCGUREN(A), 1, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 5, 61, OAKFIELD BEAUTY, B VASSALLO(A), 2, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 6, 58.5, THE BLUES, K MCEVOY, 3, True
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 1, 57.5, MY DESTINY, B AVDULLA, 4, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 2, 57, DEHERE HUNTER, H BOWMAN, 6, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 3, 57, KAYPERS, C REITH, 7, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 8, 56.5, ADULTERER, S CLIPPERTON(A), 8, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 4, 55.5, GOLDROSSA, R QUINN, 9, False
, SR, Canterbury, 4, 2011-10-05T14:02:00, 1100, 1, 7, 5, 10, 53, POMPEY, B SPRIGGS(A), 10, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 1, 59, RAIN SPECIAL, C SCHOFIELD(A), 1, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 6, 58.5, VIVA LAS, B VASSALLO(A), 2, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 7, 56.5, HIDE 'N' DASH, J PARR, 3, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 9, 56.5, LIL AND GRACE, G SCHOFIELD, 4, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 4, 56, APPARITIONS, B AVDULLA, 5, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 3, 56, MISSHIRAZ, S CLIPPERTON(A), 6, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 8, 56, SAVANNAH'S CHOICE, H BOWMAN, 7, True
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 11, 55.5, TROPICANA GIRL, J CASSIDY, 8, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 2, 54.5, PLATINUM RED, K MCEVOY, 9, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 10, 53, SWERTE BELLA, C REITH, 10, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 12, 53, BLURRED VISION, T BERRY, 11, False
, SR, Canterbury, 5, 2011-10-05T14:40:00, 1550, 1, 7, 5, 5, 53, CATCH A THIEF, C BROWN, 12, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 8, 58, BE INVINCIBLE, H BOWMAN, 1, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 6, 53, PRAISE BE, C BROWN, 2, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 9, 53, RAIN DRUM, T BERRY, 3, True
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 2, 53, QUEEN'S FASHION, B AVDULLA, 4, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 3, 53, RIDOTTO, G SCHOFIELD, 5, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 7, 53, SAGE OF OMAHA, N BERRY, 6, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 1, 53, OUT OF THE SHADOW, C REITH, 7, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 11, 53, ZAFAAF, S CLIPPERTON(A), 8, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 4, 53, HYDROPHILIC, L G HENRY, 10, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 10, 53, MR JOMAR, C SCHOFIELD(A), 11, False
, SR, Canterbury, 6, 2011-10-05T15:20:00, 1900, 1, 7, 5, 5, 53, LAKE EERIE, M BELL, 12, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 6, 58, ACTA NON VERBA, G SCHOFIELD, 1, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 4, 58, STRAIGHT ALBERT, N BERRY, 2, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 7, 57, EMPORACAT, T BERRY, 3, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 15, 57, WAKANDA, G SCHOFIELD, 4, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 9, 56.5, INTERPRET, K MCEVOY, 5, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 18, 56.5, REGAL BAY, J FORD, 6, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 16, 56, MEMORABLE MOMENT, H BOWMAN, 7, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 17, 56, THAT'S CRICKET, A STOKES(A), 8, True
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 1, 55.5, BARE BEAR, C REITH, 9, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 3, 55, OAKFIELD GEM, J CASSIDY, 10, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 14, 54.5, BIGGIETUPAC, C SCHOFIELD(A), 11, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 2, 54.5, L'ACADEMIE DE JOIE, C BROWN, 12, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 13, 54.5, PERSIAN STORM, R QUINN, 13, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 11, 54.5, WATSON, C BUCKLEY(A), 14, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 8, 54.5, SEEYASOON, B AVDULLA, 15, False
, SR, Canterbury, 7, 2011-10-05T16:00:00, 1250, 1, 7, 5, 5, 53.5, HOT SNAP, S CLIPPERTON(A), 17, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 3, 57, BATTLEMENT, G BUCKLEY, 1, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 6, 56, TRACK RECORD, M LISTER, 2, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 7, 54.5, CATLIKE, MATHEW CAHILL, 3, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 8, 54, ANAHEID, J PRACEY-HOLMES(A), 4, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 5, 54, CLUTTER, J W STANLEY, 5, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 9, 54, EN FOR NELLIE, L WRAY(A), 6, True
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 1, 54, JAYBOY, T JEFFRIES(A), 7, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 2, 54, MIA STRATO, G RYAN, 8, False
, NR, Bathurst, 1, 2011-10-05T12:30:00, 1300, 1, 3, 6, 4, 54, SECRET QUEST, L MOLONEY, 9, False
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 1, 59, OLD MYSTIQUE, M HACKETT, 1, False
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 5, 55, MONTE CASSIUS, G BUCKLEY, 2, True
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 6, 55, PADGINO, J W STANLEY, 3, False
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 3, 54, CROOKED SMILE, G RYAN, 4, False
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 4, 54, BELNOVA, R FREEMAN-KEY, 5, False
, NR, Bathurst, 2, 2011-10-05T13:05:00, 2000, 1, 3, 6, 2, 54, GREYLAND, K DUNBAR, 6, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 5, 59.5, JULY OPERA, T MARNEY, 1, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 7, 56, NAVAL PRINCE, G RYAN, 2, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 6, 54, MONSIEUR BRUIT, R FREEMAN-KEY, 3, True
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 4, 54, COOL RACER, G BUCKLEY, 4, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 3, 54, KRAKEN JOKES, J W STANLEY, 5, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 2, 54, LITTLE BEAUZAM, JEFF KEHOE, 6, False
, NR, Bathurst, 3, 2011-10-05T13:40:00, 1200, 1, 3, 6, 1, 54, ROUGH SHOT, J PRACEY-HOLMES(A), 7, False
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 2, 57, MERCI GRAND, B WARD, 1, False
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 6, 54, DANE'S JEWEL, R FREEMAN-KEY, 2, False
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 5, 54, TRUE JEUNE, J W STANLEY, 3, True
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 1, 54, SHREWD AS, G RYAN, 4, False
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 3, 54, SO LIGHT, L MOLONEY, 5, False
, NR, Bathurst, 4, 2011-10-05T14:15:00, 1300, 1, 3, 6, 4, 54, FOREVER GRATEFUL, T GILLETT, 6, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 8, 59.5, COEUR DE HERO, K NESTOR, 1, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 9, 56.5, NATIONAL DAY, MATHEW CAHILL, 2, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 4, 56.5, TORANAGA, A CAVALLO, 3, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 6, 56, THE EX FACTOR, M TRAVERS, 4, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 1, 54.5, CRAFTY TRADER, G BUCKLEY, 5, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 5, 54, REGAL TZAR, J W STANLEY, 6, False
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 2, 54, THUNDERGAZE, G RYAN, 7, True
, NR, Bathurst, 5, 2011-10-05T14:53:00, 1400, 1, 3, 6, 3, 54, SANGLIA, K DUNBAR, 8, False
